,ID,LIMIT_BAL,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,Y_default
17083,16880,50000.0,0.0,0.0,0.0,0.0,0.0,0.0,1939.0,1547.0,1464.0,1078.0,0
17084,16881,50000.0,1.0,2.0,2.0,3.0,2.0,0.0,0.0,4600.0,0.0,0.0,0
17085,16882,100000.0,0.0,0.0,-2.0,-2.0,-2.0,-2.0,0.0,0.0,0.0,0.0,0
17086,16883,150000.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,2669.0,2184.0,1542.0,626.0,0
17087,16884,290000.0,1.0,-2.0,-1.0,-1.0,0.0,0.0,0.0,568.0,16166.0,1000.0,0
17088,16885,20000.0,0.0,0.0,0.0,0.0,0.0,0.0,1577.0,1444.0,1200.0,500.0,1
17089,16886,50000.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,2000.0,5000.0,1000.0,0
17090,16887,80000.0,0.0,0.0,0.0,0.0,0.0,0.0,1626.0,1663.0,1684.0,2000.0,0
17091,16888,140000.0,0.0,0.0,0.0,0.0,0.0,0.0,4325.0,4558.0,6300.0,4221.0,0
17092,16889,260000.0,0.0,0.0,0.0,0.0,0.0,-1.0,5000.0,5000.0,5000.0,5000.0,0
17093,16890,150000.0,2.0,2.0,2.0,2.0,2.0,2.0,1600.0,0.0,3300.0,0.0,1
17094,16891,300000.0,-2.0,-2.0,-1.0,-1.0,-1.0,-1.0,27963.0,63354.0,1140.0,3939.0,0
17095,16892,120000.0,1.0,-2.0,-2.0,-1.0,-1.0,-2.0,0.0,0.0,600.0,0.0,0
17096,16893,90000.0,0.0,0.0,0.0,0.0,0.0,0.0,1700.0,1700.0,1700.0,1000.0,0
17097,16894,200000.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.0,0.0,0.0,2672.0,0
17098,16895,140000.0,0.0,0.0,0.0,0.0,2.0,0.0,5890.0,9395.0,15000.0,0.0,1
17099,16896,50000.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2065.0,1376.0,701.0,1
17100,16897,200000.0,1.0,-2.0,-1.0,-1.0,-1.0,-2.0,0.0,200.0,1000.0,0.0,0
17101,16898,280000.0,0.0,0.0,0.0,0.0,0.0,0.0,18000.0,18000.0,10000.0,20000.0,0
17102,16899,430000.0,0.0,0.0,0.0,0.0,0.0,0.0,16005.0,18016.0,16005.0,9005.0,0
17103,16900,190000.0,0.0,0.0,0.0,0.0,0.0,0.0,6781.0,7071.0,6744.0,6866.0,0
17104,16901,50000.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2077.0,2000.0,2000.0,0
17105,16902,110000.0,0.0,0.0,0.0,0.0,0.0,0.0,6000.0,5000.0,3814.0,2000.0,0
17106,16903,20000.0,0.0,0.0,0.0,0.0,0.0,0.0,1885.0,1838.0,1300.0,1000.0,0
17107,16904,100000.0,-1.0,-1.0,0.0,0.0,0.0,0.0,72024.0,4028.0,6006.0,3018.0,0
17108,16905,370000.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,3409.0,2070.0,1895.0,2214.0,0
17109,16906,320000.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,16021.0,0.0,0.0,0.0,0
17110,16907,80000.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,10000.0,2000.0,6500.0,0
17111,16908,100000.0,1.0,-2.0,-2.0,-2.0,-2.0,-1.0,0.0,0.0,0.0,0.0,1
17112,16909,180000.0,2.0,0.0,0.0,0.0,0.0,0.0,1452.0,1526.0,1432.0,1200.0,1
17113,16910,90000.0,0.0,0.0,0.0,0.0,0.0,0.0,4000.0,3000.0,2000.0,638.0,0
17114,16911,170000.0,0.0,0.0,0.0,0.0,0.0,0.0,5000.0,20000.0,6000.0,5000.0,0
17115,16912,80000.0,0.0,0.0,0.0,0.0,0.0,0.0,4000.0,3000.0,5000.0,37000.0,0
17116,16913,20000.0,0.0,0.0,0.0,0.0,0.0,2.0,1273.0,1321.0,1572.0,1200.0,0
17117,16914,50000.0,0.0,0.0,0.0,0.0,0.0,0.0,2013.0,2505.0,2100.0,500.0,0
17118,16915,20000.0,1.0,2.0,3.0,2.0,2.0,3.0,3000.0,0.0,0.0,1800.0,1
17119,16916,390000.0,0.0,0.0,0.0,0.0,0.0,0.0,1608.0,1647.0,1657.0,1440.0,0
17120,16917,80000.0,0.0,0.0,0.0,0.0,0.0,0.0,3454.0,3725.0,3722.0,3228.0,0
17121,16918,350000.0,0.0,0.0,0.0,0.0,0.0,0.0,15000.0,340000.0,20000.0,9000.0,0
17122,16919,320000.0,0.0,0.0,0.0,0.0,0.0,0.0,20373.0,13000.0,11160.0,8418.0,0
17123,16920,50000.0,2.0,2.0,2.0,2.0,4.0,3.0,2000.0,2000.0,4086.0,0.0,0
17124,16921,260000.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,390.0,780.0,390.0,390.0,0
17125,16922,200000.0,0.0,0.0,0.0,0.0,0.0,0.0,6177.0,8982.0,6758.0,6257.0,0
17126,16923,30000.0,-1.0,-1.0,2.0,-1.0,-1.0,-2.0,1936.0,0.0,340.0,0.0,1
17127,16924,20000.0,0.0,0.0,0.0,0.0,0.0,2.0,1290.0,1321.0,1460.0,1213.0,0
17128,16925,320000.0,0.0,0.0,0.0,0.0,0.0,0.0,10100.0,11422.0,11006.0,10011.0,0
17129,16926,30000.0,1.0,2.0,2.0,3.0,2.0,2.0,0.0,5637.0,0.0,1000.0,1
17130,16927,90000.0,0.0,0.0,0.0,0.0,0.0,0.0,3451.0,3243.0,2390.0,1840.0,0
17131,16928,180000.0,-2.0,-2.0,-1.0,0.0,0.0,-2.0,345.0,139770.0,1000.0,2777.0,0
17132,16929,50000.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,2000.0,4038.0,3129.0,8471.0,0
17133,16930,60000.0,0.0,0.0,0.0,0.0,0.0,0.0,3762.0,3000.0,2000.0,1000.0,0
17134,16931,50000.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,2581.0,1900.0,1919.0,0
17135,16932,50000.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,390.0,390.0,390.0,390.0,0
17136,16933,20000.0,3.0,2.0,2.0,7.0,7.0,7.0,0.0,0.0,0.0,0.0,1
17137,16934,80000.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1088.0,1000.0,1000.0,0
17138,16935,350000.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,4063.0,0.0,0.0,25.0,0
17139,16936,200000.0,0.0,0.0,0.0,-2.0,-2.0,-2.0,7000.0,0.0,0.0,0.0,0
17140,16937,360000.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.0,2500.0,0.0,0.0,0
17141,16938,20000.0,2.0,2.0,2.0,2.0,4.0,3.0,3000.0,0.0,2300.0,0.0,1
17142,16939,90000.0,0.0,0.0,0.0,0.0,0.0,0.0,1514.0,1550.0,1600.0,2000.0,0
17143,16940,370000.0,0.0,0.0,0.0,0.0,0.0,0.0,9661.0,9599.0,8683.0,6970.0,0
17144,16941,180000.0,0.0,0.0,0.0,0.0,0.0,2.0,6015.0,6005.0,5702.0,7509.0,1
17145,16942,20000.0,2.0,0.0,0.0,0.0,0.0,0.0,1596.0,1600.0,1300.0,1000.0,1
17146,16943,30000.0,2.0,0.0,0.0,2.0,3.0,2.0,1707.0,3478.0,2073.0,0.0,1
17147,16944,60000.0,0.0,0.0,0.0,0.0,0.0,-1.0,20000.0,3000.0,3000.0,1000.0,0
17148,16945,330000.0,0.0,0.0,0.0,0.0,0.0,0.0,5000.0,5000.0,5000.0,5000.0,0
17149,16946,230000.0,2.0,0.0,0.0,0.0,0.0,0.0,5805.0,2965.0,3500.0,2600.0,0
17150,16947,50000.0,2.0,0.0,0.0,0.0,0.0,0.0,1509.0,2003.0,1200.0,1281.0,0
17151,16948,30000.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,1030.0,0.0,1473.0,780.0,0
17152,16949,80000.0,0.0,0.0,0.0,0.0,0.0,-1.0,1809.0,2030.0,1476.0,833.0,0
17153,16950,50000.0,2.0,2.0,2.0,2.0,0.0,0.0,2152.0,1000.0,1000.0,1000.0,1
17154,16951,10000.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,1281.0,1134.0,294.0,0
17155,16952,170000.0,0.0,0.0,0.0,0.0,0.0,0.0,55000.0,5012.0,5000.0,4516.0,0
17156,16953,50000.0,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,390.0,390.0,390.0,390.0,1
17157,16954,20000.0,2.0,0.0,0.0,2.0,3.0,2.0,2000.0,5000.0,1300.0,0.0,0
17158,16955,20000.0,-1.0,-1.0,0.0,0.0,0.0,-2.0,16573.0,1551.0,5060.0,0.0,0
17159,16956,190000.0,0.0,0.0,0.0,0.0,2.0,0.0,5400.0,5491.0,9800.0,0.0,0
17160,16957,270000.0,2.0,4.0,3.0,3.0,2.0,2.0,0.0,8000.0,0.0,0.0,0
17161,16958,480000.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,17646.0,0.0,15620.0,5200.0,0
17162,16959,380000.0,0.0,0.0,0.0,0.0,0.0,0.0,6000.0,5362.0,6000.0,6000.0,0
17163,16960,20000.0,0.0,0.0,0.0,-2.0,-2.0,-2.0,1400.0,0.0,0.0,0.0,1
17164,16961,50000.0,2.0,2.0,2.0,2.0,2.0,2.0,2700.0,2000.0,2000.0,0.0,1
17165,16962,280000.0,0.0,0.0,0.0,0.0,0.0,0.0,9000.0,10842.0,10928.0,9700.0,1
17166,16963,240000.0,0.0,0.0,0.0,0.0,0.0,0.0,6930.0,6000.0,6000.0,6000.0,0
17167,16964,110000.0,2.0,2.0,2.0,2.0,2.0,2.0,2600.0,2700.0,2300.0,2400.0,1
17168,16965,200000.0,0.0,0.0,0.0,0.0,0.0,0.0,2500.0,2700.0,2242.0,2093.0,0
17169,16966,140000.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,7465.0,1744.0,1700.0,1700.0,0
17170,16967,260000.0,0.0,0.0,0.0,0.0,0.0,0.0,2001.0,2048.0,2129.0,1660.0,0
17171,16968,130000.0,-1.0,2.0,2.0,2.0,0.0,-1.0,0.0,6210.0,0.0,0.0,0
17172,16969,50000.0,0.0,0.0,0.0,0.0,0.0,2.0,1771.0,1973.0,1307.0,1699.0,0
17173,16970,300000.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,601.0,4285.0,5500.0,5151.0,1
17174,16971,30000.0,3.0,3.0,3.0,2.0,0.0,0.0,1600.0,0.0,0.0,600.0,1
17175,16972,50000.0,-1.0,0.0,0.0,0.0,0.0,0.0,1558.0,1303.0,1757.0,711.0,0
17176,16973,450000.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.0,0.0,0.0,0.0,1
17177,16974,170000.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,3037.0,5018.0,5006.0,0
17178,16975,60000.0,2.0,2.0,2.0,2.0,0.0,0.0,2000.0,1685.0,0.0,1655.0,1
17179,16976,30000.0,0.0,0.0,0.0,0.0,0.0,0.0,1701.0,1600.0,1500.0,1095.0,0
17180,16977,200000.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2516.0,2228.0,6338.0,2290.0,0
17181,16978,30000.0,1.0,3.0,2.0,2.0,2.0,2.0,0.0,0.0,2800.0,0.0,0
17182,16979,100000.0,1.0,-1.0,-1.0,-1.0,-2.0,-1.0,851.0,1589.0,0.0,0.0,1
17183,16980,30000.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1700.0,1700.0,1500.0,0
17184,16981,150000.0,0.0,0.0,0.0,0.0,-1.0,-1.0,1827.0,1777.0,1175.0,2125.0,0
17185,16982,210000.0,-1.0,-1.0,-2.0,-1.0,0.0,0.0,0.0,0.0,5933.0,3000.0,0
17186,16983,300000.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,1000.0,736.0,1025.0,27000.0,0
17187,16984,50000.0,0.0,0.0,0.0,0.0,0.0,0.0,1400.0,1300.0,2800.0,619.0,0
17188,16985,360000.0,-1.0,-1.0,-1.0,0.0,0.0,-2.0,20000.0,8660.0,1510.0,0.0,0
17189,16986,240000.0,0.0,0.0,0.0,0.0,0.0,0.0,9000.0,10307.0,9014.0,6029.0,0
17190,16987,260000.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,2946.0,4052.0,977.0,977.0,1
17191,16988,140000.0,2.0,0.0,0.0,0.0,0.0,0.0,2520.0,2510.0,2450.0,1676.0,1
17192,16989,10000.0,0.0,0.0,0.0,2.0,0.0,0.0,1304.0,2500.0,6.0,0.0,0
17193,16990,50000.0,0.0,0.0,-1.0,0.0,-1.0,-1.0,1036.0,50622.0,1149.0,15311.0,0
17194,16991,50000.0,0.0,0.0,2.0,2.0,2.0,0.0,5500.0,6194.0,1200.0,0.0,0
17195,16992,50000.0,2.0,2.0,2.0,2.0,2.0,2.0,4626.0,0.0,3003.0,0.0,1
17196,16993,140000.0,0.0,0.0,2.0,0.0,0.0,0.0,10007.0,1038.0,3900.0,5000.0,1
17197,16994,20000.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,4574.0,5101.0,5128.0,0
17198,16995,50000.0,2.0,0.0,0.0,0.0,0.0,0.0,2078.0,2144.0,1400.0,339.0,1
17199,16996,30000.0,4.0,4.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,48.0,0
17200,16997,50000.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,0.0,880.0,0.0,150.0,0
17201,16998,130000.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,4739.0,22271.0,8526.0,544.0,0
17202,16999,80000.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,390.0,390.0,390.0,390.0,0
17203,17000,30000.0,0.0,0.0,0.0,0.0,0.0,0.0,2019.0,2511.0,10000.0,502.0,0
17204,17001,50000.0,0.0,0.0,0.0,0.0,0.0,0.0,2001.0,1501.0,1501.0,3001.0,0
17205,17002,20000.0,1.0,-1.0,-1.0,-2.0,-2.0,-2.0,2000.0,0.0,0.0,0.0,1
17206,17003,90000.0,0.0,0.0,0.0,0.0,0.0,0.0,4341.0,2068.0,3315.0,1029.0,0
17207,17004,30000.0,0.0,0.0,0.0,0.0,0.0,0.0,1800.0,3000.0,1404.0,559.0,0
17208,17005,50000.0,2.0,2.0,2.0,3.0,2.0,2.0,0.0,4042.0,0.0,648.0,0
17209,17006,150000.0,1.0,-1.0,-1.0,-1.0,-1.0,2.0,600.0,200.0,200.0,550.0,0
17210,17007,20000.0,0.0,0.0,0.0,0.0,2.0,2.0,1500.0,4500.0,2187.0,0.0,1
17211,17008,30000.0,0.0,-1.0,-1.0,0.0,0.0,0.0,410.0,28883.0,1710.0,6000.0,1
17212,17009,50000.0,2.0,2.0,2.0,2.0,2.0,2.0,2100.0,2200.0,0.0,4300.0,0
17213,17010,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,26876.0,10134.0,85450.0,10140.0,0
17214,17011,20000.0,0.0,0.0,0.0,0.0,0.0,0.0,1600.0,1600.0,1600.0,1000.0,0
17215,17012,70000.0,1.0,2.0,0.0,0.0,0.0,-1.0,4.0,2407.0,2041.0,2387.0,0
17216,17013,20000.0,-1.0,-1.0,0.0,0.0,0.0,0.0,14000.0,1145.0,950.0,0.0,0
17217,17014,30000.0,0.0,0.0,0.0,0.0,0.0,0.0,1470.0,1889.0,1400.0,384.0,0
17218,17015,30000.0,0.0,0.0,0.0,0.0,0.0,2.0,2000.0,2000.0,2000.0,3700.0,0
17219,17016,80000.0,2.0,2.0,0.0,0.0,0.0,0.0,1800.0,1800.0,1800.0,1800.0,1
17220,17017,80000.0,0.0,0.0,0.0,0.0,0.0,0.0,4000.0,3000.0,1844.0,1567.0,0
17221,17018,40000.0,0.0,0.0,0.0,2.0,2.0,0.0,1600.0,3800.0,1300.0,0.0,1
17222,17019,70000.0,0.0,0.0,0.0,0.0,0.0,0.0,2100.0,2079.0,2500.0,2000.0,0
17223,17020,10000.0,0.0,0.0,2.0,0.0,0.0,0.0,2523.0,0.0,1000.0,4.0,1
17224,17021,60000.0,2.0,0.0,0.0,0.0,2.0,0.0,2850.0,2130.0,7050.0,0.0,1
17225,17022,50000.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1103.0,1100.0,215.0,0
17226,17023,80000.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,2000.0,2000.0,1000.0,0
17227,17024,70000.0,0.0,0.0,0.0,0.0,0.0,0.0,1500.0,1500.0,1600.0,600.0,1
17228,17025,30000.0,0.0,0.0,-1.0,0.0,0.0,-1.0,1275.0,187.0,1000.0,0.0,0
17229,17026,30000.0,2.0,2.0,2.0,0.0,0.0,0.0,4000.0,0.0,2000.0,2000.0,1
17230,17027,20000.0,0.0,0.0,0.0,0.0,0.0,0.0,1300.0,1613.0,1301.0,830.0,1
17231,17028,50000.0,-1.0,-1.0,-1.0,-1.0,-1.0,-2.0,0.0,390.0,780.0,0.0,1
17232,17029,30000.0,0.0,0.0,0.0,0.0,0.0,0.0,1741.0,2000.0,1439.0,959.0,0
17233,17030,50000.0,0.0,0.0,0.0,0.0,0.0,0.0,1905.0,1801.0,1468.0,1043.0,0
17234,17031,50000.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,3509.0,0.0,1302.0,0
17235,17032,50000.0,2.0,2.0,2.0,2.0,2.0,2.0,2000.0,2100.0,0.0,3850.0,1
17236,17033,50000.0,1.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.0,0.0,0.0,0.0,0
17237,17034,10000.0,3.0,2.0,2.0,7.0,7.0,7.0,0.0,0.0,0.0,0.0,1
17238,17035,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,1142.0,1159.0,1140.0,692.0,1
17239,17036,110000.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,1362.0,1352.0,1867.0,36986.0,0
17240,17037,140000.0,0.0,0.0,0.0,0.0,0.0,0.0,1887.0,3000.0,1580.0,1294.0,0
17241,17038,20000.0,0.0,0.0,-1.0,-1.0,-1.0,2.0,1000.0,5831.0,14784.0,961.0,0
17242,17039,30000.0,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,2000.0,1800.0,2000.0,0
17243,17040,100000.0,2.0,2.0,2.0,2.0,2.0,3.0,4400.0,3800.0,3800.0,7300.0,1
17244,17041,20000.0,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,1661.0,0.0,3021.0,3664.0,0
17245,17042,190000.0,0.0,0.0,0.0,0.0,0.0,0.0,1615.0,1200.0,26703.0,2104.0,0
17246,17043,300000.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,5673.0,7000.0,7490.0,2962.0,0
17247,17044,50000.0,2.0,2.0,2.0,2.0,2.0,2.0,2100.0,2100.0,1701.0,1.0,1
17248,17045,30000.0,0.0,0.0,2.0,0.0,0.0,0.0,2173.0,1613.0,1453.0,946.0,0
17249,17046,20000.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,724.0,18589.0,1000.0,1
17250,17047,60000.0,0.0,-1.0,0.0,0.0,0.0,-1.0,61058.0,2186.0,5667.0,1200.0,1
17251,17048,70000.0,0.0,0.0,0.0,0.0,0.0,0.0,3839.0,2000.0,3000.0,1100.0,0
17252,17049,60000.0,2.0,3.0,2.0,2.0,2.0,0.0,0.0,0.0,2900.0,0.0,1
17253,17050,60000.0,2.0,0.0,0.0,2.0,0.0,0.0,2000.0,3600.0,0.0,2000.0,1
17254,17051,30000.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,5600.0,3005.0,1200.0,1
17255,17052,100000.0,2.0,0.0,0.0,0.0,-2.0,-1.0,1300.0,1000.0,0.0,0.0,1
17256,17053,70000.0,2.0,0.0,0.0,0.0,0.0,0.0,2527.0,2615.0,2500.0,3000.0,1
17257,17054,20000.0,0.0,0.0,0.0,0.0,0.0,-1.0,2608.0,2000.0,11200.0,9386.0,1
17258,17055,50000.0,0.0,0.0,2.0,0.0,0.0,0.0,3700.0,0.0,1200.0,710.0,0
17259,17056,50000.0,2.0,2.0,2.0,2.0,2.0,2.0,900.0,3900.0,1900.0,1900.0,0
17260,17057,30000.0,0.0,0.0,0.0,0.0,0.0,0.0,3002.0,2002.0,1553.0,1002.0,0
17261,17058,30000.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1687.0,1147.0,524.0,1
17262,17059,30000.0,0.0,0.0,0.0,0.0,0.0,0.0,1432.0,1472.0,1447.0,1001.0,1
17263,17060,60000.0,2.0,0.0,0.0,0.0,0.0,0.0,2717.0,2929.0,2429.0,1551.0,1
17264,17061,20000.0,0.0,0.0,0.0,-1.0,-1.0,0.0,1500.0,1000.0,831.0,20500.0,1
17265,17062,50000.0,2.0,0.0,0.0,0.0,0.0,0.0,2190.0,2027.0,2204.0,996.0,0
17266,17063,30000.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,1500.0,2000.0,1000.0,0
17267,17064,30000.0,0.0,0.0,0.0,2.0,2.0,0.0,1508.0,3016.0,1730.0,16.0,1
17268,17065,70000.0,1.0,2.0,0.0,0.0,0.0,0.0,500.0,1300.0,1240.0,600.0,0
17269,17066,100000.0,0.0,0.0,0.0,0.0,-1.0,0.0,10000.0,17023.0,8942.0,86950.0,0
17270,17067,100000.0,0.0,0.0,0.0,0.0,-1.0,0.0,1439.0,2000.0,10070.0,1002.0,0
17271,17068,250000.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5211.0,6282.0,4140.0,5211.0,0
17272,17069,130000.0,0.0,0.0,0.0,0.0,0.0,0.0,4000.0,3000.0,3000.0,5000.0,0
17273,17070,50000.0,2.0,0.0,0.0,0.0,0.0,0.0,3006.0,2300.0,3064.0,1799.0,1
17274,17071,250000.0,0.0,0.0,0.0,2.0,2.0,2.0,10000.0,19888.0,2500.0,10302.0,0
17275,17072,50000.0,0.0,0.0,0.0,0.0,0.0,0.0,1924.0,1461.0,1155.0,400.0,1
17276,17073,50000.0,0.0,0.0,0.0,0.0,0.0,0.0,5000.0,5000.0,3000.0,4000.0,0
17277,17074,230000.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.0,0.0,0.0,0.0,0
17278,17075,200000.0,0.0,0.0,2.0,0.0,0.0,0.0,24720.0,0.0,6000.0,40450.0,0
17279,17076,50000.0,0.0,0.0,0.0,0.0,0.0,0.0,1600.0,1500.0,1500.0,1200.0,0
17280,17077,100000.0,3.0,2.0,2.0,2.0,2.0,2.0,4200.0,4000.0,3300.0,3400.0,1
17281,17078,140000.0,0.0,0.0,2.0,2.0,2.0,2.0,11000.0,6000.0,0.0,8000.0,0
17282,17079,20000.0,0.0,0.0,0.0,0.0,0.0,0.0,1543.0,1262.0,1275.0,758.0,0
17283,17080,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,4000.0,3900.0,3000.0,2000.0,0
17284,17081,240000.0,0.0,0.0,0.0,0.0,0.0,0.0,1144.0,3000.0,3000.0,2000.0,0
17285,17082,20000.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,1376.0,1121.0,460.0,0
17286,17083,50000.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,5040.0,8034.0,3029.0,0
17287,17084,50000.0,0.0,0.0,2.0,2.0,2.0,2.0,3200.0,0.0,2900.0,1100.0,0
17288,17085,60000.0,0.0,0.0,0.0,0.0,0.0,0.0,2500.0,2000.0,3000.0,20000.0,0
17289,17086,10000.0,0.0,0.0,2.0,2.0,2.0,0.0,2450.0,0.0,1800.0,0.0,1
17290,17087,30000.0,1.0,4.0,4.0,3.0,2.0,3.0,4518.0,206.0,0.0,2500.0,0
17291,17088,30000.0,0.0,0.0,2.0,2.0,3.0,2.0,3383.0,0.0,6380.0,0.0,1
17292,17089,60000.0,0.0,0.0,0.0,0.0,0.0,2.0,1500.0,2000.0,1500.0,3700.0,0
17293,17090,80000.0,1.0,2.0,0.0,0.0,0.0,0.0,3000.0,3500.0,5000.0,2500.0,0
17294,17091,130000.0,0.0,0.0,0.0,0.0,0.0,0.0,4100.0,4200.0,5000.0,5000.0,0
17295,17092,30000.0,1.0,2.0,3.0,2.0,2.0,0.0,4000.0,0.0,1000.0,0.0,0
17296,17093,60000.0,0.0,0.0,0.0,0.0,0.0,0.0,2659.0,2190.0,2078.0,2002.0,1
17297,17094,80000.0,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,3455.0,1960.0,2000.0,0
17298,17095,230000.0,0.0,0.0,0.0,0.0,0.0,0.0,2300.0,2000.0,1535.0,1183.0,0
17299,17096,80000.0,0.0,0.0,0.0,0.0,0.0,0.0,2600.0,2700.0,2200.0,2000.0,0
17300,17097,70000.0,0.0,0.0,0.0,0.0,0.0,0.0,2900.0,3000.0,2190.0,2201.0,0
17301,17098,220000.0,0.0,0.0,0.0,0.0,0.0,0.0,7200.0,3200.0,1200.0,1000.0,0
17302,17099,50000.0,0.0,0.0,0.0,0.0,0.0,0.0,5003.0,5016.0,4000.0,2000.0,0
17303,17100,210000.0,0.0,0.0,0.0,0.0,0.0,0.0,1609.0,1362.0,1302.0,866.0,0
17304,17101,60000.0,3.0,2.0,2.0,2.0,2.0,-1.0,0.0,0.0,0.0,0.0,1
17305,17102,30000.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1831.0,1449.0,1100.0,1
17306,17103,50000.0,0.0,0.0,0.0,0.0,2.0,0.0,3000.0,2001.0,3520.0,0.0,0
17307,17104,50000.0,0.0,0.0,2.0,0.0,0.0,0.0,3500.0,0.0,1400.0,1100.0,0
17308,17105,80000.0,0.0,0.0,0.0,0.0,0.0,0.0,3700.0,2000.0,2000.0,3500.0,0
17309,17106,60000.0,0.0,0.0,0.0,0.0,0.0,0.0,2200.0,2600.0,2300.0,3000.0,1
17310,17107,20000.0,0.0,0.0,0.0,0.0,0.0,0.0,1270.0,1341.0,1160.0,556.0,1
17311,17108,50000.0,0.0,0.0,0.0,0.0,0.0,-2.0,2073.0,2027.0,1650.0,0.0,0
17312,17109,260000.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,3000.0,4000.0,5000.0,0
17313,17110,170000.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,27107.0,1500.0,863.0,1
17314,17111,20000.0,0.0,0.0,0.0,0.0,0.0,0.0,1265.0,1292.0,1303.0,671.0,0
17315,17112,20000.0,1.0,2.0,0.0,0.0,0.0,-2.0,0.0,1500.0,1000.0,0.0,0
17316,17113,130000.0,0.0,0.0,0.0,0.0,-2.0,-2.0,130000.0,3000.0,0.0,0.0,0
17317,17114,70000.0,0.0,0.0,0.0,0.0,0.0,0.0,2533.0,3098.0,2811.0,1281.0,0
17318,17115,120000.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1052.0,736.0,420.0,2189.0,0
17319,17116,210000.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,18480.0,330.0,330.0,330.0,0
17320,17117,50000.0,0.0,0.0,0.0,0.0,0.0,0.0,2003.0,2206.0,3000.0,3000.0,0
17321,17118,30000.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,1682.0,1500.0,1000.0,0
17322,17119,150000.0,0.0,0.0,0.0,0.0,0.0,0.0,5000.0,3709.0,1101.0,2000.0,0
17323,17120,300000.0,0.0,0.0,0.0,0.0,0.0,0.0,9000.0,4000.0,4000.0,4000.0,0
17324,17121,150000.0,1.0,-2.0,-2.0,-2.0,-1.0,-1.0,0.0,0.0,0.0,699.0,0
17325,17122,30000.0,2.0,2.0,2.0,2.0,4.0,3.0,1800.0,1600.0,1400.0,1600.0,1
